 VARIABLES = "z","`r_M(z)","N^2(z)","f(z)"
0.399621E-01  0.837056E+00  -.407747E+01  0.100000E+01  0.607292E-13
0.372756E-01  0.848010E+00  -.407747E+01  0.100000E+01  0.420775E-13
0.343875E-01  0.859786E+00  -.407747E+01  0.100000E+01  0.283107E-13
0.313453E-01  0.872190E+00  -.407747E+01  0.100000E+01  0.187073E-13
0.281989E-01  0.885020E+00  -.407747E+01  0.100000E+01  0.121569E-13
0.250000E-01  0.898063E+00  -.407747E+01  0.100000E+01  0.782707E-14
0.218011E-01  0.911107E+00  -.407747E+01  0.100000E+01  0.505151E-14
0.186547E-01  0.923936E+00  -.407747E+01  0.100000E+01  0.327516E-14
0.156125E-01  0.936341E+00  -.407747E+01  0.100000E+01  0.216493E-14
0.127244E-01  0.948117E+00  -.407747E+01  0.100000E+01  0.144329E-14
0.100379E-01  0.959071E+00  -.407747E+01  0.100000E+01  0.999201E-15
0.759707E-02  0.969023E+00  -.407747E+01  0.100000E+01  0.721645E-15
0.544201E-02  0.977810E+00  -.407747E+01  0.100000E+01  0.555112E-15
0.360809E-02  0.985288E+00  -.407747E+01  0.100000E+01  0.444089E-15
0.212543E-02  0.991334E+00  -.407747E+01  0.100000E+01  0.333067E-15
0.101840E-02  0.995848E+00  -.407747E+01  0.100000E+01  0.277556E-15
0.305251E-03  0.998755E+00  -.407747E+01  0.100000E+01  0.277556E-15
0.000000E+00  0.100000E+01  -.407747E+01  0.100000E+01  0.277556E-15
